"","X","ID","RMAX","N0","NMAX","TLAG","A","AIC_gompertz","AIC_logistic","AIC_baranyi","AIC_buchanan","BIC_gompertz","BIC_logistic","BIC_baranyi","BIC_buchanan"
"269",268,"Lactobacillus sakei_4_MRS broth_Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61._1",0.0110962125846952,1.39991177490526,1.47798771565471,77.1467513127869,1.0557720437452,0,18.8373445818238,0,0,0,19.6262428911687,0,0
"270",269,"Lactobacillus sakei_8_MRS broth_Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61._1",0.0250002306498595,0.96984134591843,1.71336996815536,17.7964812799124,1.76664974675091,24.9824937404906,25.1515690617956,18.9638682086174,0,28.7602496571563,28.9293249784614,23.6860631044496,0
"271",270,"Lactobacillus sakei_12_MRS broth_Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61._1",0.0831257617958996,1.35874014220164,1.72672388241038,9.5824203875618,1.2708271646501,19.6658885035952,19.0680313813908,20.7394024016319,0,21.9256859334414,21.3278288112369,23.5641491889396,0
"272",271,"Lactobacillus sakei_16_MRS broth_Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61._1",1.1577591763278,3.59074458557812,13.8477145452789,4.78652807247243,3.85650224215247,82.7707187671596,93.2174981889395,84.0142002212485,0,85.3269480856206,95.7737275074006,87.2094868693248,0
"273",272,"Lactobacillus sakei_20_MRS broth_Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61._1",1.80056325068892,2.54411499785356,14.3307743549979,7.57706069364637,5.63291139240505,0,77.190386417204,93.0173182899215,0,0,79.130013016356,95.4418515388615,0
"274",273,"Lactobacillus sakei_30_MRS broth_Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61._1",0.920853840706003,8.817495339453,13.2358387863014,8.87559085334378,1.50108826563015,75.9798774049247,45.2004444474297,0,0,77.5714584961182,46.7920255386232,0,0
"275",274,"Oscillatoria agardhii Strain 97_15_Z8_Sivonen, K., 1990. Effects of light, temperature, nitrate, orthophosphate, and bacteria on growth of and hepatotoxin production by Oscillatoria agardhii strains. Appl. Environ. Microbiol., 56(9), pp.2658-2666._1",0.000390036249318272,7.49392359062699,8.3062628312528,-575.269368194821,1.10839972289574,2.21054207968979,-4.10702600070092,-2.42750524922984,0,1.99418267591104,-4.32338540447966,-2.69795450395327,0
"276",275,"Oscillatoria agardhii Strain 97_20_Z8_Sivonen, K., 1990. Effects of light, temperature, nitrate, orthophosphate, and bacteria on growth of and hepatotoxin production by Oscillatoria agardhii strains. Appl. Environ. Microbiol., 56(9), pp.2658-2666._1",0.00122417417845571,7.58438539773934,8.10496259763551,46.2344436759086,1.06863802043226,6.31874652418221,6.31864141332394,6.92108776238831,0,6.10238712040346,6.1022820095452,6.65063850766488,0
"277",276,"Oscillatoria agardhii Strain 97_25_Z8_Sivonen, K., 1990. Effects of light, temperature, nitrate, orthophosphate, and bacteria on growth of and hepatotoxin production by Oscillatoria agardhii strains. Appl. Environ. Microbiol., 56(9), pp.2658-2666._1",0.00194180914471621,7.34921065672416,7.75090261226609,60.6493791042378,1.05465783664459,4.06595603637757,3.81385365497454,4.32290844483767,0,3.23299391328979,2.98089153188676,3.28170579097795,0
"278",277,"Oscillatoria agardhii Strain 97_30_Z8_Sivonen, K., 1990. Effects of light, temperature, nitrate, orthophosphate, and bacteria on growth of and hepatotoxin production by Oscillatoria agardhii strains. Appl. Environ. Microbiol., 56(9), pp.2658-2666._1",0.00814006620495888,7.61151096113457,8.26122660877363,88.8188610712018,1.08535961531903,0,12.3658540935808,9.09386026512682,0,0,11.532891970493,8.0526576112671,0
"279",278,"Oscillatoria agardhii StrainCYA 128_15_Z8_Sivonen, K., 1990. Effects of light, temperature, nitrate, orthophosphate, and bacteria on growth of and hepatotoxin production by Oscillatoria agardhii strains. Appl. Environ. Microbiol., 56(9), pp.2658-2666._1",0.00235412148416516,7.75051325011209,8.02877740283644,290.296789990391,1.03590267428036,10.3207083190811,10.2884341727311,6.731302760854,0,10.1043489153023,10.0720747689523,6.46085350613056,0
"280",279,"Oscillatoria agardhii StrainCYA 128_20_Z8_Sivonen, K., 1990. Effects of light, temperature, nitrate, orthophosphate, and bacteria on growth of and hepatotoxin production by Oscillatoria agardhii strains. Appl. Environ. Microbiol., 56(9), pp.2658-2666._1",-0.000145619156478365,7.04057625598792,7.63720886329849,2981.67372780406,1.08474201338323,-16.8472659263282,-15.9877515806017,-24.268927688426,0,-17.063625330107,-16.2041109843804,-24.5393769431495,0
"281",280,"Oscillatoria agardhii StrainCYA 128_25_Z8_Sivonen, K., 1990. Effects of light, temperature, nitrate, orthophosphate, and bacteria on growth of and hepatotoxin production by Oscillatoria agardhii strains. Appl. Environ. Microbiol., 56(9), pp.2658-2666._1",0.00341272280724845,7.25524459022583,8.0516199825377,74.2636163952785,1.1097654782562,11.1748557517516,7.9428224938994,9.06298333634368,0,10.9584963479729,7.72646309012066,8.79253408162024,0
"282",281,"Oscillatoria agardhii StrainCYA 128_30_Z8_Sivonen, K., 1990. Effects of light, temperature, nitrate, orthophosphate, and bacteria on growth of and hepatotoxin production by Oscillatoria agardhii strains. Appl. Environ. Microbiol., 56(9), pp.2658-2666._1",0.000575251221159845,7.5204002170989,7.5204002170989,1340.15938037287,1,8.77129581084801,18.786694163401,10.7847320716981,0,8.55493640706927,18.5703347596222,10.5142828169746,0
"283",282,"Pseudomonas sp._15_APT Broth_Stannard, C.J., Williams, A.P. and Gibbs, P.A., 1985. Temperature/growth relationships for psychrotrophic food-spoilage bacteria. Food Microbiology, 2(2), pp.115-122._1",0.0133950759853502,6.72973546971234,8.30068197371216,7.07387382513202,1.23343361876109,16.2025535542083,16.168665027837,5.63843695402341,0,16.5203197209276,16.4864311945563,6.03564466242259,0
"284",283,"Pseudomonas sp._12_APT Broth_Stannard, C.J., Williams, A.P. and Gibbs, P.A., 1985. Temperature/growth relationships for psychrotrophic food-spoilage bacteria. Food Microbiology, 2(2), pp.115-122._1",0.0521484048053497,6.7614035915709,7.23655520683389,15.5440385989233,1.07027410933661,12.0234225896968,10.0619610828167,11.9659999235072,0,11.807063185918,9.84560167903793,11.6955506687838,0
"285",284,"Pseudomonas sp._6_APT Broth_Stannard, C.J., Williams, A.P. and Gibbs, P.A., 1985. Temperature/growth relationships for psychrotrophic food-spoilage bacteria. Food Microbiology, 2(2), pp.115-122._1",0.000236243792298513,5.50428298369399,6.26717323076197,-1704.85784810369,1.13859938693704,9.40476358894438,0.634487956645946,0,0,7.84251523868078,-0.927760393617652,0,0
"286",285,"Pseudomonas sp._2_APT Broth_Stannard, C.J., Williams, A.P. and Gibbs, P.A., 1985. Temperature/growth relationships for psychrotrophic food-spoilage bacteria. Food Microbiology, 2(2), pp.115-122._1",0.000546224656411463,4.7333459187767,5.26871888052481,-238.444412235875,1.11310666301069,-7.21706254924054,-8.98522681536495,-7.0714397574719,0,-8.05002467232832,-9.81818893845273,-8.11264241133162,0
"287",286,"Lactobaciulus plantarum_10_MRS_Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213._1",1.61709009562656,9.05115803667911,10.1293862236591,6.02936586523339,1.11912599278573,0,0,765.761084325529,0,0,0,780.847483509603,0
"288",287,"Lactobaciulus plantarum_15_MRS_Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213._1",0.168132135503809,1.49321925884421,9.96511266343818,-2.92948037902933,6.67357630462887,133.782160991034,137.421859786722,0,0,143.691508248947,147.331207044635,0,0
